index,Key,Name,DateTime,Record,Status,Lat,Lon,Wind,Pressure,NE34,SE34,SW34,NW34,NE50,SE50,SW50,NW50,NE64,SE64,SW64,NW64
235,AL031853,UNNAMED,1853-08-30T06:00:00Z,,TS,12.3,-25.1,40.0,,,,,,,,,,,,,
236,AL031853,UNNAMED,1853-08-30T12:00:00Z,,TS,12.5,-27.0,40.0,,,,,,,,,,,,,
237,AL031853,UNNAMED,1853-08-30T18:00:00Z,,TS,12.8,-28.9,40.0,,,,,,,,,,,,,
238,AL031853,UNNAMED,1853-08-31T00:00:00Z,,TS,13.0,-30.9,50.0,,,,,,,,,,,,,
239,AL031853,UNNAMED,1853-08-31T06:00:00Z,,TS,13.3,-33.0,50.0,,,,,,,,,,,,,
240,AL031853,UNNAMED,1853-08-31T12:00:00Z,,TS,13.6,-35.0,60.0,,,,,,,,,,,,,
241,AL031853,UNNAMED,1853-08-31T18:00:00Z,,TS,13.9,-36.8,60.0,,,,,,,,,,,,,
242,AL031853,UNNAMED,1853-09-01T00:00:00Z,,HU,14.2,-38.5,70.0,,,,,,,,,,,,,
243,AL031853,UNNAMED,1853-09-01T06:00:00Z,,HU,14.6,-40.5,70.0,,,,,,,,,,,,,
244,AL031853,UNNAMED,1853-09-01T12:00:00Z,,HU,14.9,-42.3,80.0,,,,,,,,,,,,,
245,AL031853,UNNAMED,1853-09-01T18:00:00Z,,HU,15.2,-43.9,80.0,,,,,,,,,,,,,
246,AL031853,UNNAMED,1853-09-02T00:00:00Z,,HU,15.7,-45.7,90.0,,,,,,,,,,,,,
247,AL031853,UNNAMED,1853-09-02T06:00:00Z,,HU,16.2,-47.3,90.0,,,,,,,,,,,,,
248,AL031853,UNNAMED,1853-09-02T12:00:00Z,,HU,16.7,-49.0,100.0,,,,,,,,,,,,,
249,AL031853,UNNAMED,1853-09-02T18:00:00Z,,HU,17.4,-51.0,110.0,,,,,,,,,,,,,
250,AL031853,UNNAMED,1853-09-03T00:00:00Z,,HU,18.2,-52.8,120.0,,,,,,,,,,,,,
251,AL031853,UNNAMED,1853-09-03T06:00:00Z,,HU,19.1,-54.6,130.0,,,,,,,,,,,,,
252,AL031853,UNNAMED,1853-09-03T12:00:00Z,,HU,19.7,-56.2,130.0,924.0,,,,,,,,,,,,
253,AL031853,UNNAMED,1853-09-03T18:00:00Z,,HU,20.7,-58.0,130.0,,,,,,,,,,,,,
254,AL031853,UNNAMED,1853-09-04T00:00:00Z,,HU,21.2,-59.9,120.0,,,,,,,,,,,,,
255,AL031853,UNNAMED,1853-09-04T06:00:00Z,,HU,22.0,-61.8,120.0,,,,,,,,,,,,,
256,AL031853,UNNAMED,1853-09-04T12:00:00Z,,HU,22.7,-63.7,120.0,,,,,,,,,,,,,
257,AL031853,UNNAMED,1853-09-04T18:00:00Z,,HU,23.4,-65.3,120.0,,,,,,,,,,,,,
258,AL031853,UNNAMED,1853-09-05T00:00:00Z,,HU,24.2,-67.1,120.0,,,,,,,,,,,,,
259,AL031853,UNNAMED,1853-09-05T06:00:00Z,,HU,25.0,-68.6,120.0,,,,,,,,,,,,,
260,AL031853,UNNAMED,1853-09-05T12:00:00Z,,HU,25.8,-70.1,120.0,,,,,,,,,,,,,
261,AL031853,UNNAMED,1853-09-05T18:00:00Z,,HU,26.6,-71.1,120.0,,,,,,,,,,,,,
262,AL031853,UNNAMED,1853-09-06T00:00:00Z,,HU,27.3,-72.0,120.0,,,,,,,,,,,,,
263,AL031853,UNNAMED,1853-09-06T06:00:00Z,,HU,28.2,-72.9,120.0,,,,,,,,,,,,,
264,AL031853,UNNAMED,1853-09-06T12:00:00Z,,HU,29.1,-73.5,120.0,,,,,,,,,,,,,
265,AL031853,UNNAMED,1853-09-06T18:00:00Z,,HU,30.2,-74.0,120.0,,,,,,,,,,,,,
266,AL031853,UNNAMED,1853-09-07T00:00:00Z,,HU,31.2,-74.3,110.0,,,,,,,,,,,,,
267,AL031853,UNNAMED,1853-09-07T06:00:00Z,,HU,32.5,-74.1,110.0,,,,,,,,,,,,,
268,AL031853,UNNAMED,1853-09-07T12:00:00Z,,HU,33.7,-73.9,100.0,,,,,,,,,,,,,
269,AL031853,UNNAMED,1853-09-07T18:00:00Z,,HU,34.9,-72.9,100.0,,,,,,,,,,,,,
270,AL031853,UNNAMED,1853-09-08T00:00:00Z,,HU,36.0,-71.6,100.0,,,,,,,,,,,,,
271,AL031853,UNNAMED,1853-09-08T06:00:00Z,,HU,36.8,-69.9,100.0,,,,,,,,,,,,,
272,AL031853,UNNAMED,1853-09-08T12:00:00Z,,HU,37.5,-67.9,100.0,,,,,,,,,,,,,
273,AL031853,UNNAMED,1853-09-08T18:00:00Z,,HU,38.2,-65.4,100.0,,,,,,,,,,,,,
274,AL031853,UNNAMED,1853-09-09T00:00:00Z,,HU,39.0,-62.3,100.0,,,,,,,,,,,,,
275,AL031853,UNNAMED,1853-09-09T06:00:00Z,,HU,39.9,-59.4,90.0,,,,,,,,,,,,,
276,AL031853,UNNAMED,1853-09-09T12:00:00Z,,HU,40.8,-56.8,80.0,,,,,,,,,,,,,
277,AL031853,UNNAMED,1853-09-09T18:00:00Z,,HU,41.9,-53.4,70.0,,,,,,,,,,,,,
278,AL031853,UNNAMED,1853-09-10T00:00:00Z,,HU,42.9,-49.5,70.0,,,,,,,,,,,,,
279,AL031853,UNNAMED,1853-09-10T06:00:00Z,,HU,43.9,-45.5,70.0,,,,,,,,,,,,,
280,AL031853,UNNAMED,1853-09-10T12:00:00Z,,HU,45.0,-41.2,70.0,,,,,,,,,,,,,
281,AL031853,UNNAMED,1853-09-10T18:00:00Z,,HU,46.2,-36.2,70.0,,,,,,,,,,,,,
282,AL041853,UNNAMED,1853-09-08T00:00:00Z,,HU,37.0,-53.0,100.0,,,,,,,,,,,,,
283,AL041853,UNNAMED,1853-09-08T06:00:00Z,,HU,38.0,-51.0,100.0,,,,,,,,,,,,,
284,AL041853,UNNAMED,1853-09-08T12:00:00Z,,HU,39.0,-49.0,100.0,,,,,,,,,,,,,
285,AL041853,UNNAMED,1853-09-08T18:00:00Z,,HU,40.0,-46.8,100.0,,,,,,,,,,,,,
286,AL041853,UNNAMED,1853-09-09T00:00:00Z,,HU,41.3,-44.0,100.0,,,,,,,,,,,,,
287,AL041853,UNNAMED,1853-09-09T06:00:00Z,,HU,42.5,-41.5,100.0,,,,,,,,,,,,,
288,AL041853,UNNAMED,1853-09-09T12:00:00Z,,HU,43.4,-39.3,100.0,,,,,,,,,,,,,
289,AL041853,UNNAMED,1853-09-09T18:00:00Z,,HU,44.5,-37.2,100.0,,,,,,,,,,,,,
290,AL041853,UNNAMED,1853-09-10T00:00:00Z,,HU,45.5,-34.7,100.0,,,,,,,,,,,,,
291,AL041853,UNNAMED,1853-09-10T06:00:00Z,,HU,46.3,-32.3,100.0,,,,,,,,,,,,,
292,AL041853,UNNAMED,1853-09-10T12:00:00Z,,HU,47.0,-30.0,90.0,,,,,,,,,,,,,
293,AL041853,UNNAMED,1853-09-10T18:00:00Z,,HU,48.0,-27.5,90.0,,,,,,,,,,,,,
294,AL051853,UNNAMED,1853-09-21T12:00:00Z,,TS,20.0,-95.0,50.0,,,,,,,,,,,,,
295,AL061853,UNNAMED,1853-09-26T00:00:00Z,,TS,25.8,-62.0,50.0,,,,,,,,,,,,,
296,AL061853,UNNAMED,1853-09-26T06:00:00Z,,TS,27.4,-62.5,50.0,,,,,,,,,,,,,
297,AL061853,UNNAMED,1853-09-26T12:00:00Z,,TS,29.0,-62.9,50.0,,,,,,,,,,,,,
298,AL061853,UNNAMED,1853-09-26T18:00:00Z,,TS,30.6,-63.2,50.0,,,,,,,,,,,,,
299,AL061853,UNNAMED,1853-09-27T00:00:00Z,,TS,32.9,-62.6,60.0,,,,,,,,,,,,,
300,AL061853,UNNAMED,1853-09-27T06:00:00Z,,TS,34.8,-61.3,60.0,,,,,,,,,,,,,
301,AL061853,UNNAMED,1853-09-27T12:00:00Z,,HU,36.0,-59.8,70.0,,,,,,,,,,,,,
302,AL061853,UNNAMED,1853-09-27T18:00:00Z,,HU,36.7,-58.4,70.0,,,,,,,,,,,,,
303,AL061853,UNNAMED,1853-09-28T00:00:00Z,,HU,36.8,-57.4,70.0,,,,,,,,,,,,,
304,AL061853,UNNAMED,1853-09-28T06:00:00Z,,HU,36.3,-56.7,70.0,,,,,,,,,,,,,
305,AL061853,UNNAMED,1853-09-28T12:00:00Z,,HU,35.5,-56.9,70.0,,,,,,,,,,,,,
306,AL061853,UNNAMED,1853-09-28T18:00:00Z,,HU,35.5,-57.0,70.0,,,,,,,,,,,,,
307,AL061853,UNNAMED,1853-09-29T00:00:00Z,,HU,35.4,-57.2,70.0,,,,,,,,,,,,,
308,AL061853,UNNAMED,1853-09-29T06:00:00Z,,HU,35.3,-57.4,70.0,,,,,,,,,,,,,
309,AL061853,UNNAMED,1853-09-29T12:00:00Z,,HU,35.3,-57.7,70.0,,,,,,,,,,,,,
310,AL061853,UNNAMED,1853-09-29T18:00:00Z,,HU,35.4,-57.9,70.0,,,,,,,,,,,,,
311,AL061853,UNNAMED,1853-09-30T00:00:00Z,,HU,35.5,-58.1,70.0,,,,,,,,,,,,,
312,AL061853,UNNAMED,1853-09-30T06:00:00Z,,HU,35.5,-58.2,70.0,,,,,,,,,,,,,
313,AL061853,UNNAMED,1853-09-30T12:00:00Z,,HU,35.8,-58.3,70.0,,,,,,,,,,,,,
314,AL061853,UNNAMED,1853-09-30T18:00:00Z,,HU,36.3,-58.0,70.0,,,,,,,,,,,,,
315,AL061853,UNNAMED,1853-10-01T00:00:00Z,,HU,37.0,-57.5,70.0,,,,,,,,,,,,,
316,AL061853,UNNAMED,1853-10-01T06:00:00Z,,HU,38.0,-56.8,70.0,,,,,,,,,,,,,
317,AL071853,UNNAMED,1853-09-28T12:00:00Z,,TS,15.0,-37.0,50.0,,,,,,,,,,,,,
318,AL081853,UNNAMED,1853-10-19T00:00:00Z,,HU,27.5,-78.5,70.0,,,,,,,,,,,,,
319,AL081853,UNNAMED,1853-10-19T06:00:00Z,,HU,28.0,-78.9,70.0,,,,,,,,,,,,,
320,AL081853,UNNAMED,1853-10-19T12:00:00Z,,HU,28.5,-79.3,80.0,,,,,,,,,,,,,
321,AL081853,UNNAMED,1853-10-19T18:00:00Z,,HU,28.9,-79.6,80.0,,,,,,,,,,,,,
322,AL081853,UNNAMED,1853-10-20T00:00:00Z,,HU,29.3,-79.9,80.0,,,,,,,,,,,,,
323,AL081853,UNNAMED,1853-10-20T06:00:00Z,,HU,29.7,-80.2,80.0,,,,,,,,,,,,,
324,AL081853,UNNAMED,1853-10-20T12:00:00Z,,HU,30.0,-80.5,90.0,,,,,,,,,,,,,
325,AL081853,UNNAMED,1853-10-20T18:00:00Z,,HU,30.3,-80.7,90.0,,,,,,,,,,,,,
326,AL081853,UNNAMED,1853-10-21T00:00:00Z,,HU,30.6,-80.9,90.0,,,,,,,,,,,,,
327,AL081853,UNNAMED,1853-10-21T06:00:00Z,,HU,30.9,-80.9,90.0,,,,,,,,,,,,,
328,AL081853,UNNAMED,1853-10-21T12:00:00Z,,HU,31.3,-80.6,80.0,,,,,,,,,,,,,
329,AL081853,UNNAMED,1853-10-21T18:00:00Z,,HU,31.7,-80.1,80.0,,,,,,,,,,,,,
330,AL081853,UNNAMED,1853-10-22T00:00:00Z,,HU,32.1,-79.4,80.0,,,,,,,,,,,,,
331,AL081853,UNNAMED,1853-10-22T06:00:00Z,,HU,32.5,-78.5,80.0,,,,,,,,,,,,,
332,AL011854,UNNAMED,1854-06-25T00:00:00Z,,TS,26.0,-92.5,60.0,,,,,,,,,,,,,
333,AL011854,UNNAMED,1854-06-25T06:00:00Z,,TS,26.0,-93.0,60.0,,,,,,,,,,,,,
334,AL011854,UNNAMED,1854-06-25T12:00:00Z,,HU,26.0,-93.5,70.0,,,,,,,,,,,,,
335,AL011854,UNNAMED,1854-06-25T18:00:00Z,,HU,26.0,-94.0,70.0,,,,,,,,,,,,,
336,AL011854,UNNAMED,1854-06-26T00:00:00Z,,HU,26.0,-94.7,70.0,,,,,,,,,,,,,
337,AL011854,UNNAMED,1854-06-26T06:00:00Z,,HU,26.1,-95.7,70.0,,,,,,,,,,,,,
338,AL011854,UNNAMED,1854-06-26T12:00:00Z,L,HU,26.2,-97.0,70.0,,,,,,,,,,,,,
339,AL011854,UNNAMED,1854-06-26T18:00:00Z,,TS,26.4,-98.5,50.0,,,,,,,,,,,,,
340,AL011854,UNNAMED,1854-06-27T00:00:00Z,,TS,26.8,-100.0,40.0,,,,,,,,,,,,,
341,AL011854,UNNAMED,1854-06-27T06:00:00Z,,TS,27.4,-101.5,40.0,,,,,,,,,,,,,
342,AL011854,UNNAMED,1854-06-27T12:00:00Z,,TS,28.0,-103.0,40.0,,,,,,,,,,,,,
343,AL021854,UNNAMED,1854-08-23T12:00:00Z,,TS,33.0,-55.0,60.0,,,,,,,,,,,,,
344,AL031854,UNNAMED,1854-09-07T00:00:00Z,,HU,26.4,-76.6,110.0,,,,,,,,,,,,,
345,AL031854,UNNAMED,1854-09-07T06:00:00Z,,HU,27.2,-77.6,110.0,,,,,,,,,,,,,
346,AL031854,UNNAMED,1854-09-07T12:00:00Z,,HU,28.0,-78.6,110.0,938.0,,,,,,,,,,,,
347,AL031854,UNNAMED,1854-09-07T18:00:00Z,,HU,28.8,-79.6,110.0,,,,,,,,,,,,,
348,AL031854,UNNAMED,1854-09-08T00:00:00Z,,HU,29.6,-80.3,110.0,,,,,,,,,,,,,
349,AL031854,UNNAMED,1854-09-08T06:00:00Z,,HU,30.4,-80.6,110.0,,,,,,,,,,,,,
350,AL031854,UNNAMED,1854-09-08T12:00:00Z,,HU,31.1,-80.9,100.0,,,,,,,,,,,,,
351,AL031854,UNNAMED,1854-09-08T18:00:00Z,,HU,31.6,-81.1,100.0,950.0,,,,,,,,,,,,
352,AL031854,UNNAMED,1854-09-08T20:00:00Z,L,HU,31.7,-81.1,100.0,950.0,,,,,,,,,,,,
353,AL031854,UNNAMED,1854-09-09T00:00:00Z,,HU,32.0,-81.3,80.0,,,,,,,,,,,,,
354,AL031854,UNNAMED,1854-09-09T06:00:00Z,,HU,32.5,-81.5,70.0,,,,,,,,,,,,,
355,AL031854,UNNAMED,1854-09-09T12:00:00Z,,TS,33.2,-81.5,60.0,,,,,,,,,,,,,
356,AL031854,UNNAMED,1854-09-09T18:00:00Z,,TS,34.3,-80.5,50.0,,,,,,,,,,,,,
357,AL031854,UNNAMED,1854-09-10T00:00:00Z,,TS,35.5,-78.1,40.0,,,,,,,,,,,,,
358,AL031854,UNNAMED,1854-09-10T06:00:00Z,,TS,36.8,-75.9,40.0,,,,,,,,,,,,,
359,AL031854,UNNAMED,1854-09-10T12:00:00Z,,TS,37.8,-74.0,50.0,,,,,,,,,,,,,
360,AL031854,UNNAMED,1854-09-10T18:00:00Z,,TS,38.4,-71.9,60.0,,,,,,,,,,,,,
361,AL031854,UNNAMED,1854-09-11T00:00:00Z,,HU,38.8,-69.5,70.0,,,,,,,,,,,,,
362,AL031854,UNNAMED,1854-09-11T06:00:00Z,,HU,39.0,-67.3,80.0,,,,,,,,,,,,,
363,AL031854,UNNAMED,1854-09-11T12:00:00Z,,HU,39.4,-65.0,90.0,,,,,,,,,,,,,
364,AL031854,UNNAMED,1854-09-11T18:00:00Z,,HU,39.5,-61.8,90.0,,,,,,,,,,,,,
365,AL031854,UNNAMED,1854-09-12T00:00:00Z,,HU,39.8,-58.3,90.0,,,,,,,,,,,,,
366,AL031854,UNNAMED,1854-09-12T06:00:00Z,,HU,40.0,-55.1,90.0,,,,,,,,,,,,,
367,AL031854,UNNAMED,1854-09-12T12:00:00Z,,HU,40.0,-52.0,80.0,,,,,,,,,,,,,
368,AL031854,UNNAMED,1854-09-12T18:00:00Z,,HU,40.2,-48.0,80.0,,,,,,,,,,,,,
369,AL041854,UNNAMED,1854-09-18T00:00:00Z,,HU,28.2,-93.6,90.0,,,,,,,,,,,,,
370,AL041854,UNNAMED,1854-09-18T06:00:00Z,,HU,28.4,-94.1,90.0,,,,,,,,,,,,,
371,AL041854,UNNAMED,1854-09-18T12:00:00Z,,HU,28.6,-94.6,90.0,,,,,,,,,,,,,
372,AL041854,UNNAMED,1854-09-18T18:00:00Z,,HU,28.8,-95.1,90.0,,,,,,,,,,,,,
373,AL041854,UNNAMED,1854-09-18T21:00:00Z,L,HU,28.9,-95.3,90.0,,,,,,,,,,,,,
374,AL041854,UNNAMED,1854-09-19T00:00:00Z,,HU,29.0,-95.6,80.0,,,,,,,,,,,,,
375,AL041854,UNNAMED,1854-09-19T06:00:00Z,,HU,29.2,-96.1,70.0,,,,,,,,,,,,,
376,AL041854,UNNAMED,1854-09-19T12:00:00Z,,TS,29.4,-96.5,60.0,,,,,,,,,,,,,
377,AL041854,UNNAMED,1854-09-19T18:00:00Z,,TS,29.7,-96.6,60.0,,,,,,,,,,,,,
378,AL041854,UNNAMED,1854-09-20T00:00:00Z,,TS,30.0,-96.4,50.0,,,,,,,,,,,,,
379,AL041854,UNNAMED,1854-09-20T06:00:00Z,,TS,30.3,-96.0,40.0,,,,,,,,,,,,,
380,AL051854,UNNAMED,1854-10-20T00:00:00Z,,TS,25.0,-67.6,50.0,,,,,,,,,,,,,
381,AL051854,UNNAMED,1854-10-20T06:00:00Z,,TS,25.8,-67.6,50.0,,,,,,,,,,,,,
382,AL051854,UNNAMED,1854-10-20T12:00:00Z,,TS,26.7,-67.6,50.0,,,,,,,,,,,,,
383,AL051854,UNNAMED,1854-10-20T18:00:00Z,,TS,27.6,-67.5,50.0,,,,,,,,,,,,,
384,AL051854,UNNAMED,1854-10-21T00:00:00Z,,TS,28.6,-67.3,60.0,,,,,,,,,,,,,
385,AL051854,UNNAMED,1854-10-21T06:00:00Z,,TS,29.5,-67.0,60.0,,,,,,,,,,,,,
386,AL051854,UNNAMED,1854-10-21T12:00:00Z,,TS,30.3,-66.6,60.0,,,,,,,,,,,,,
387,AL051854,UNNAMED,1854-10-21T18:00:00Z,,TS,31.5,-65.6,60.0,,,,,,,,,,,,,
388,AL051854,UNNAMED,1854-10-22T00:00:00Z,,TS,32.4,-64.3,60.0,,,,,,,,,,,,,
389,AL051854,UNNAMED,1854-10-22T06:00:00Z,,TS,33.0,-62.8,60.0,,,,,,,,,,,,,
390,AL051854,UNNAMED,1854-10-22T12:00:00Z,,TS,33.5,-61.0,50.0,,,,,,,,,,,,,
391,AL051854,UNNAMED,1854-10-22T18:00:00Z,,TS,34.2,-58.7,50.0,,,,,,,,,,,,,
392,AL011855,UNNAMED,1855-08-06T12:00:00Z,,HU,22.2,-98.0,90.0,,,,,,,,,,,,,
393,AL021855,UNNAMED,1855-08-10T00:00:00Z,,HU,44.0,-42.0,90.0,,,,,,,,,,,,,
394,AL021855,UNNAMED,1855-08-10T06:00:00Z,,HU,46.0,-39.0,90.0,,,,,,,,,,,,,
395,AL021855,UNNAMED,1855-08-10T12:00:00Z,,HU,48.0,-36.0,90.0,,,,,,,,,,,,,
396,AL021855,UNNAMED,1855-08-10T18:00:00Z,,HU,50.0,-32.5,90.0,,,,,,,,,,,,,
397,AL021855,UNNAMED,1855-08-11T00:00:00Z,,HU,52.0,-29.0,90.0,,,,,,,,,,,,,
398,AL021855,UNNAMED,1855-08-11T06:00:00Z,,HU,54.0,-24.0,90.0,,,,,,,,,,,,,
399,AL031855,UNNAMED,1855-08-11T12:00:00Z,,HU,12.5,-83.0,70.0,,,,,,,,,,,,,
400,AL041855,UNNAMED,1855-08-24T00:00:00Z,,TS,12.0,-55.9,50.0,,,,,,,,,,,,,
401,AL041855,UNNAMED,1855-08-24T06:00:00Z,,TS,12.0,-57.1,50.0,,,,,,,,,,,,,
402,AL041855,UNNAMED,1855-08-24T12:00:00Z,,TS,12.1,-58.3,50.0,,,,,,,,,,,,,
403,AL041855,UNNAMED,1855-08-24T18:00:00Z,,TS,12.3,-59.5,50.0,,,,,,,,,,,,,
404,AL041855,UNNAMED,1855-08-25T00:00:00Z,,TS,12.8,-60.7,60.0,,,,,,,,,,,,,
405,AL041855,UNNAMED,1855-08-25T06:00:00Z,,TS,13.5,-61.9,60.0,,,,,,,,,,,,,
406,AL041855,UNNAMED,1855-08-25T12:00:00Z,,TS,14.1,-62.8,60.0,,,,,,,,,,,,,
407,AL041855,UNNAMED,1855-08-25T18:00:00Z,,TS,14.8,-63.7,60.0,,,,,,,,,,,,,
408,AL041855,UNNAMED,1855-08-26T00:00:00Z,,TS,15.6,-64.4,60.0,,,,,,,,,,,,,
409,AL041855,UNNAMED,1855-08-26T06:00:00Z,,TS,16.4,-65.4,60.0,,,,,,,,,,,,,
410,AL041855,UNNAMED,1855-08-26T12:00:00Z,,TS,17.1,-66.5,60.0,,,,,,,,,,,,,
411,AL041855,UNNAMED,1855-08-26T18:00:00Z,,TS,17.7,-67.9,60.0,,,,,,,,,,,,,
412,AL041855,UNNAMED,1855-08-27T00:00:00Z,,TS,18.4,-69.5,50.0,997.0,,,,,,,,,,,,
413,AL041855,UNNAMED,1855-08-27T06:00:00Z,,TS,19.2,-71.1,50.0,,,,,,,,,,,,,
414,AL041855,UNNAMED,1855-08-27T12:00:00Z,,TS,19.5,-72.3,40.0,,,,,,,,,,,,,
415,AL041855,UNNAMED,1855-08-27T18:00:00Z,,TS,19.7,-73.6,40.0,,,,,,,,,,,,,
416,AL051855,UNNAMED,1855-09-15T00:00:00Z,,HU,26.7,-89.1,70.0,,,,,,,,,,,,,
417,AL051855,UNNAMED,1855-09-15T06:00:00Z,,HU,27.1,-89.1,80.0,,,,,,,,,,,,,
418,AL051855,UNNAMED,1855-09-15T12:00:00Z,,HU,27.5,-89.3,90.0,,,,,,,,,,,,,
419,AL051855,UNNAMED,1855-09-15T18:00:00Z,,HU,28.1,-89.4,100.0,,,,,,,,,,,,,
420,AL051855,UNNAMED,1855-09-16T00:00:00Z,,HU,28.8,-89.5,110.0,,,,,,,,,,,,,
421,AL051855,UNNAMED,1855-09-16T03:00:00Z,L,HU,29.2,-89.5,110.0,,,,,,,,,,,,,
422,AL051855,UNNAMED,1855-09-16T06:00:00Z,,HU,29.6,-89.5,110.0,,,,,,,,,,,,,
423,AL051855,UNNAMED,1855-09-16T12:00:00Z,,HU,30.2,-89.4,100.0,,,,,,,,,,,,,
424,AL051855,UNNAMED,1855-09-16T18:00:00Z,,HU,31.0,-89.1,70.0,,,,,,,,,,,,,
425,AL051855,UNNAMED,1855-09-17T00:00:00Z,,TS,32.0,-88.8,50.0,,,,,,,,,,,,,
426,AL051855,UNNAMED,1855-09-17T06:00:00Z,,TS,33.0,-88.3,40.0,,,,,,,,,,,,,
427,AL011856,UNNAMED,1856-08-09T00:00:00Z,,HU,25.0,-83.9,70.0,,,,,,,,,,,,,
428,AL011856,UNNAMED,1856-08-09T06:00:00Z,,HU,25.7,-85.1,80.0,,,,,,,,,,,,,
429,AL011856,UNNAMED,1856-08-09T12:00:00Z,,HU,26.3,-86.5,90.0,,,,,,,,,,,,,
430,AL011856,UNNAMED,1856-08-09T18:00:00Z,,HU,27.0,-87.8,100.0,,,,,,,,,,,,,
431,AL011856,UNNAMED,1856-08-10T00:00:00Z,,HU,27.7,-89.1,110.0,,,,,,,,,,,,,
432,AL011856,UNNAMED,1856-08-10T06:00:00Z,,HU,28.2,-89.8,120.0,,,,,,,,,,,,,
433,AL011856,UNNAMED,1856-08-10T12:00:00Z,,HU,28.7,-90.5,130.0,,,,,,,,,,,,,
434,AL011856,UNNAMED,1856-08-10T18:00:00Z,L,HU,29.2,-91.1,130.0,934.0,,,,,,,,,,,,
435,AL011856,UNNAMED,1856-08-11T00:00:00Z,,HU,29.7,-91.6,110.0,,,,,,,,,,,,,
436,AL011856,UNNAMED,1856-08-11T06:00:00Z,,HU,30.0,-91.8,80.0,,,,,,,,,,,,,
437,AL011856,UNNAMED,1856-08-11T12:00:00Z,,TS,30.3,-91.9,60.0,,,,,,,,,,,,,
438,AL011856,UNNAMED,1856-08-11T18:00:00Z,,TS,30.6,-91.8,50.0,,,,,,,,,,,,,
439,AL011856,UNNAMED,1856-08-12T00:00:00Z,,TS,30.9,-91.6,40.0,,,,,,,,,,,,,
440,AL011856,UNNAMED,1856-08-12T06:00:00Z,,TS,31.3,-91.0,40.0,,,,,,,,,,,,,
441,AL021856,UNNAMED,1856-08-13T00:00:00Z,,HU,12.1,-56.1,70.0,,,,,,,,,,,,,
442,AL021856,UNNAMED,1856-08-13T06:00:00Z,,HU,12.1,-57.3,70.0,,,,,,,,,,,,,
443,AL021856,UNNAMED,1856-08-13T12:00:00Z,,HU,12.1,-58.5,70.0,,,,,,,,,,,,,
444,AL021856,UNNAMED,1856-08-13T18:00:00Z,,HU,12.1,-60.1,70.0,,,,,,,,,,,,,
445,AL021856,UNNAMED,1856-08-14T00:00:00Z,,HU,12.1,-61.8,70.0,,,,,,,,,,,,,
446,AL021856,UNNAMED,1856-08-14T06:00:00Z,,HU,12.1,-63.2,70.0,,,,,,,,,,,,,
447,AL021856,UNNAMED,1856-08-14T12:00:00Z,,HU,12.1,-64.5,70.0,,,,,,,,,,,,,
448,AL021856,UNNAMED,1856-08-14T18:00:00Z,,HU,12.1,-65.6,70.0,,,,,,,,,,,,,
449,AL031856,UNNAMED,1856-08-19T00:00:00Z,,TS,32.5,-75.5,50.0,,,,,,,,,,,,,
450,AL031856,UNNAMED,1856-08-19T06:00:00Z,,TS,33.8,-76.0,50.0,,,,,,,,,,,,,
451,AL031856,UNNAMED,1856-08-19T11:00:00Z,L,TS,34.8,-76.4,50.0,,,,,,,,,,,,,
452,AL031856,UNNAMED,1856-08-19T12:00:00Z,,TS,35.0,-76.5,50.0,,,,,,,,,,,,,
453,AL031856,UNNAMED,1856-08-19T18:00:00Z,,TS,36.0,-76.3,50.0,,,,,,,,,,,,,
454,AL031856,UNNAMED,1856-08-20T00:00:00Z,,TS,37.0,-76.0,50.0,,,,,,,,,,,,,
455,AL031856,UNNAMED,1856-08-20T06:00:00Z,,TS,38.0,-75.3,50.0,,,,,,,,,,,,,
456,AL031856,UNNAMED,1856-08-20T12:00:00Z,,TS,39.0,-74.3,50.0,,,,,,,,,,,,,
457,AL031856,UNNAMED,1856-08-20T18:00:00Z,,TS,39.8,-73.0,50.0,,,,,,,,,,,,,
458,AL031856,UNNAMED,1856-08-21T00:00:00Z,,TS,40.4,-71.5,50.0,,,,,,,,,,,,,
459,AL031856,UNNAMED,1856-08-21T06:00:00Z,,TS,40.8,-69.5,50.0,,,,,,,,,,,,,
460,AL031856,UNNAMED,1856-08-21T12:00:00Z,,TS,41.0,-67.0,50.0,,,,,,,,,,,,,
461,AL041856,UNNAMED,1856-08-21T12:00:00Z,,TS,23.0,-82.5,50.0,,,,,,,,,,,,,
462,AL051856,UNNAMED,1856-08-25T00:00:00Z,,HU,21.0,-69.8,70.0,,,,,,,,,,,,,
463,AL051856,UNNAMED,1856-08-25T06:00:00Z,,HU,21.0,-70.8,70.0,,,,,,,,,,,,,
464,AL051856,UNNAMED,1856-08-25T12:00:00Z,,HU,21.1,-71.9,70.0,,,,,,,,,,,,,
465,AL051856,UNNAMED,1856-08-25T18:00:00Z,,HU,21.2,-72.8,70.0,,,,,,,,,,,,,
466,AL051856,UNNAMED,1856-08-26T00:00:00Z,,HU,21.6,-73.9,70.0,,,,,,,,,,,,,
467,AL051856,UNNAMED,1856-08-26T06:00:00Z,,HU,21.7,-74.8,70.0,,,,,,,,,,,,,
468,AL051856,UNNAMED,1856-08-26T12:00:00Z,,HU,22.0,-75.9,80.0,,,,,,,,,,,,,
469,AL051856,UNNAMED,1856-08-26T18:00:00Z,,HU,22.2,-76.6,80.0,,,,,,,,,,,,,
